Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,City,Locality,Latitude,Longitude,About,Type,Facilities,Vote_Count,Known_For,Name,Contact,Price_for_2,Cuisine,Rating,Chain_Name,Old_ID,id
,,,,"F-14/15, Ground Floor, Middle Circle Connaught Place Near LIC of India Central Delhi 110001",Delhi,Connaught Place,28.631064,77.220562,,Fast Food,"[Seating Not Available, Home Delivery]",2.0,"Butter Chicken, Dal Makhani, Burgers, Fries, Authentic Indian Flavors",Scarlet Bar,No_Contact,1500.0," North Indian, Fast Food",5.0,Scarlet Bar,4910,scarlet-bar-5bc87659
,,,,"F-Block, 30-B, Ground Floor Connaught Place Opposite Palika Bazar Gate 6 Central Delhi 110001",Delhi,Connaught Place,28.630826,77.219871,"Ikigai Cafe serves North Indian and Mughlai cuisines, celebrated for their spicy indulgence and rich aromas. The carefully selected ingredients and rich gravy preparations create soul-satisfying dishes, making it a delightful journey through authentic Indian flavors.",Casual Dining,,499.0,"Butter Chicken, Dal Makhani, Comfortable Seating, Family Friendly, Authentic Indian Flavors, Lahori Masala Paneer, Chicken Liver Masala, Rara Gosht, Murgh Makhani",Ikigai Cafe,011-47675701,2500.0," North Indian, Mughlai",4.3,Ikigai Cafe,4911,ikigai-cafe-50d6dbaa
,,,,"76, 2nd Floor Janpath Near Janpath Market Central Delhi 110001",Delhi,Janpath,28.629506,77.219468,"Cross Avenue is a casual dining restaurant specializing in Asian cuisine. The menu features an extensive selection of authentic Asian dishes, with a particular focus on noodles and stir fry, showcasing genuine Indian flavors.",Casual Dining,"[Air Conditioning, Home Delivery, Credit Card Accepted, Digital Wallet Accepted]",2.0,"Noodles, Stir Fry, Comfortable Seating, Family Friendly, Authentic Indian Flavors",Cross Avenue,09810747934,2000.0," Asian, Modern Indian, Continental, Mediterranean",5.0,Cross Avenue,4912,cross-avenue-5e67fd8b
,,,,"Property 12A, First Floor Connaught Place Near Punjab & Sind Bank Central Delhi 110001",Delhi,Connaught Place,28.629673,77.220312,,Cafe,"[Air Conditioning, Parking Available, Credit Card Accepted]",4.0,"Pizza, Pasta, Steaks, Grilled Items",Mints,011-45563966,1700.0," Italian, Continental, Desserts, Pizza",5.0,Mints,4913,mints-1dba37ad
,,,,"33/10, N-Block, Middle Circle Connaught Place Opposite Bajaj Capital Central Delhi 110001",Delhi,Connaught Place,28.630759,77.220247,Awesum Dimsum embodies the spirit and essence of fine Mughlai and North Indian cuisine. The restaurant takes Indian cuisine to a new culinary level while holding true to its traditional nuances.,Casual Dining,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",43.0,"Butter Chicken, Dal Makhani, Comfortable Seating, Family Friendly, Authentic Indian Flavors",Awesum Dimsum,011-43503677,900.0," Mughlai, North Indian",4.7,Awesum Dimsum,4914,awesum-dimsum-3e1babee
,,,,"1, Ground Floor, Atma Ram Mansion, Janpath Road Janpath Opposite Janpath Market Central Delhi 110001",Delhi,Janpath,28.629654,77.219883,,Breakfast/Brunch,"[Air Conditioning, Credit Card Accepted, WiFi, Family Dining, Digital Wallet Accepted, Takeaway Available, Outdoor Seating, Quick Service]",6.0,"Burgers, Fries",Gazab Ka,09313844129,600.0," Coffee, Fast Food",4.8,Gazab Ka,4915,gazab-ka-099b11a2
,,,,"16, N-Block, Outer Circle Connaught Place Opposite Scindia House Central Delhi 110001",Delhi,Connaught Place,28.63022,77.220542,,Breakfast/Brunch,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",41.0,"Burgers, Fries",Slounge,09711402020,900.0," Coffee, Fast Food",4.7,Slounge,4916,slounge-cab7a318
,,,,"Block A, 17 Connaught Place Near Zest Central Delhi 110001",Delhi,Connaught Place,28.633327,77.217967,,Fast Food,"[Air Conditioning, Home Delivery, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",1.0,Ice Cream Specialties,Biryani By Kilo,09810121681,500.0," Ice Cream, Shakes, Fast Food",5.0,Biryani By Kilo,4917,biryani-by-kilo-6b395f1e
,,,,"Shop B1, Ground Floor, B Block, Radial Road Connaught Place Near Kuthiala Building Central Delhi 110001",Delhi,Connaught Place,28.633941,77.218115,,Breakfast/Brunch,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",1.0,"Burgers, Fries",The Chocolate Room,08130815682,300.0," Tea, Fast Food",5.0,The Chocolate Room,4918,the-chocolate-room-18817003
,,,,"Hotel Alka, Ground Floor, P 16/90, Outer Circle Connaught Place Near Shivaji Stadium Terminal Central Delhi 110001",Delhi,Connaught Place,28.63241,77.216209,"Dakoti Bakers specializes in North Indian and Mughlai cuisines, focusing on selective ingredients to enhance the visual appeal and flavor of each dish.",Breakfast/Brunch,"[Air Conditioning, WiFi, Valet Available, Parking Available, Wheelchair Accessible, Credit Card Accepted]",1.0,"Butter Chicken, Dal Makhani, Authentic Indian Flavors",Dakoti Bakers,011-23344328,1400.0," North Indian, Mughlai",5.0,Dakoti Bakers,4919,dakoti-bakers-904833c6
,,,,"61-62, Munshilal Building, 1st Floor, N-Block, Outer Circle Connaught Place Opposite Scindia House Central Delhi 110001",Delhi,Connaught Place,28.630226,77.220625,"Gazebo serves a diverse range of Continental, Italian, Mexican, and North Indian delicacies, offering a unique dining experience that emphasizes authentic cuisine.",Club/Nightlife,"[Smoking Area, Air Conditioning, Live Entertainment, Elevator, WiFi, Valet Available, Home Delivery, Serves Alcohol, Parking Available, Credit Card Accepted, Amex Accepted, Serves Wine, Full Bar Available, TV/Screening, Digital Wallet Accepted]",292.0,"Pizza, Pasta, Burritos, Great Deals",Gazebo,09810060917,1800.0," Italian, Mexican, North Indian, Continental",4.4,Gazebo,4920,gazebo-25f09399
,,,,"10, N-Block, Connaught Circus Connaught Place Opposite Scindia House Central Delhi 110001",Delhi,Connaught Place,28.630117,77.220116,,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",12.0,"Burgers, Fries",Under The Neem,011-66000666,500.0," Fast Food, Burger",4.3,Under The Neem,4921,under-the-neem-ad735779
,,,,"N-44, Ground Floor, Outer Circle Connaught Place Opposite Statesman House Building Central Delhi 110001",Delhi,Connaught Place,28.63106,77.22202,,Breakfast/Brunch,"[Air Conditioning, Home Delivery, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",2.0,"Burgers, Fries",Buzz,08880141000,300.0," Tea, Fast Food",4.5,Buzz,4922,buzz-57c90bd0
,,,,"Rajiv Chowk Metro Station, 4, Ground Floor Connaught Place Inside Rajiv Chowk Metro Station Central Delhi 110001",Delhi,Connaught Place,28.633106,77.21985,,Breakfast/Brunch,"[Smoking Area, Air Conditioning, Elevator, WiFi, Home Delivery, Serves Alcohol, Parking Available, Takeaway Available, Live Entertainment, Credit Card Accepted, Amex Accepted, Serves Wine, Full Bar Available, Outdoor Seating, TV/Screening, Digital Wallet Accepted]",4.0,"Burgers, Fries",Cocoberry,09312874924,600.0," Coffee, Fast Food",4.5,Cocoberry,4923,cocoberry-b6d2fa3c
,,,,"6-7, N-Block, Ground Floor Connaught Place Near Lacoste Showroom Central Delhi 110001",Delhi,Connaught Place,28.630231,77.218722,,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",25.0,"Pizza, Pasta",Grill Inn,011-68886888,700.0," Pizza, Italian",4.2,Grill Inn,4924,grill-inn-ef69f72a
,,,,"Hamilton House, Ground Floor, Block A, Inner Circle Connaught Place Near United Colors of Benetton Central Delhi 110001",Delhi,Connaught Place,28.63218,77.217665,SIAN is dedicated to ethically sourcing the finest coffee beans and roasting them with great care.,Cafe,"[Air Conditioning, WiFi, Credit Card Accepted, Takeaway Available, Digital Wallet Accepted, Outdoor Seating, Quick Service]",52.0,"Burgers, Fries",SIAN,09968984563,900.0," Coffee, Fast Food",4.4,SIAN,4925,sian-264ddbf7
,,,,"D-28, Ground Floor, Mezzanine Connaught Place Near Airtel Store Central Delhi 110001",Delhi,Connaught Place,28.633757,77.221606,"Theobroma is a quick service restaurant dedicated to satisfying your sweet tooth. Known for its pastries, cakes, brownies, and a variety of baked goods, it has become a favorite for dessert lovers. The exclusive menu features a wide range of mouth-watering desserts.",Breakfast/Brunch,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",12.0,Desserts Specialties,No_Name,08800018152,600.0," Desserts, Bakery and Confectionary, Fast Food",4.8,No_Name,4926,noname-b3479a38
,,,,"N-Block, 12, Outer Circle Connaught Place Opposite Scindia House Central Delhi 110001",Delhi,Connaught Place,28.6302,77.22039,"Barbeque Nation offers a diverse selection of North Indian cuisine and finger foods, making it a popular gathering spot for families and young adults.",Restobar/Pub,"[Air Conditioning, Credit Card Accepted, Full Bar Available, Serves Alcohol, WiFi, Live Entertainment, TV/Screening, Digital Wallet Accepted, Smoking Area, Valet Available, Amex Accepted, Wheelchair Accessible]",44.0,"Butter Chicken, Dal Makhani, Appetizers, Small Plates, Comfortable Seating, Live Entertainment, TV/Screening",Barbeque Nation,011-43760037,2000.0," North Indian, Finger Food",4.2,Barbeque Nation,4927,barbeque-nation-7ef12538
,,,,"11, E-Block, 1st Floor Connaught Place Near Adidas Showroom Central Delhi 110001",Delhi,Connaught Place,28.632606,77.221473,,Breakfast/Brunch,"[Air Conditioning, Family Dining, Credit Card Accepted, Parking Available, Full Bar Available]",2.0,"Burgers, Fries",Barbeque Nation,09213023594,600.0," Coffee, Fast Food",4.5,Barbeque Nation,4928,barbeque-nation-80814d12
,,,,"Antariksh Bhavan, 25th Floor, 22 Kasturba Gandhi Marg Connaught Place Opposite Diwan Chand Medical Services Limited Central Delhi 110001",Delhi,Connaught Place,28.633019,77.218534,"Barbeque Nation offers mouth-watering North Indian, Chinese, Mediterranean, and Mughlai cuisine.",Club/Nightlife,"[Smoking Area, Air Conditioning, Elevator, WiFi, Serves Alcohol, Parking Available, Credit Card Accepted, Amex Accepted, Full Bar Available, Outdoor Seating, TV/Screening]",21.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Chic Ambience",Barbeque Nation,011-23721616,2000.0," North Indian, Chinese, Mughlai",4.4,Barbeque Nation,4929,barbeque-nation-ed71d738
,,,,"5/90, Block P, Connaught Circus Connaught Place Near State Bank of Bikaner & Jaipur Central Delhi 110001",Delhi,Connaught Place,28.631867,77.216283,"Madras Coffee House is a casual dining South Indian coffee house with a rich culinary heritage. It serves steaming hot idlis, crispy dosas, and robust coffees. The economical menu caters to vegetarian appetites.",Casual Dining,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",5.0,"Dosa, Idli, Burgers, Fries, Comfortable Seating",Barbeque Nation,011-23363074,500.0," South Indian, Fast Food",4.6,Barbeque Nation,4930,barbeque-nation-fa321d02
,,,,"Regal Cinema Complex, 12, Ground Floor, Outer Circle Connaught Place Near Regal Cinema Central Delhi 110001",Delhi,Connaught Place,28.630189,77.217619,,Cafe,"[Air Conditioning, Family Dining, Credit Card Accepted, Parking Available, Full Bar Available]",4.0,"Burgers, Fries",Barbeque Nation,011-65157048,600.0," Coffee, Fast Food",4.3,Barbeque Nation,4931,barbeque-nation-e0f7a740
,,,,"66, Ground Floor, Municipal Market, Outer Circle Connaught Place Near Shankar Market Central Delhi 110001",Delhi,Connaught Place,28.633996,77.222941,,Fast Food,"[Air Conditioning, Family Dining, Credit Card Accepted, Parking Available, Full Bar Available]",1.0,Desserts Specialties,Barbeque Nation,09999843093,400.0," Desserts, Ice Cream, Shakes",5.0,Barbeque Nation,4932,barbeque-nation-83117330
,,,,"N-81, N Block, Outer Circle Connaught Place Near Oxford Bookstore Central Delhi 110001",Delhi,Connaught Place,28.631061,77.222108,Kill the Bill Express is a tea-café that offers an eclectic range of the finest teas alongside various finger food items. Enjoy a variety of teas and snacks in a cozy atmosphere perfect for meetings and conversations.,Cafe,"[Air Conditioning, WiFi, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted]",51.0,"Pizza, Pasta",Kill the Bill Express,09873128311,700.0," Tea, Italian, Continental",4.4,Kill the Bill Express,4933,kill-the-bill-expres-8ca35beb
,,,,"The Colonnade,1st Floor Connaught Place Connaught Place Central Delhi 110001",Delhi,Connaught Place,28.634546,77.219035,"Punjabi By Nature 2.0 is a casual dining restaurant specializing in authentic Italian cuisine, featuring an extensive menu that includes pizza, pasta, steaks, and grilled items.",Casual Dining,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",460.0,"Pizza, Pasta, Steaks, Grilled Items, Comfortable Seating",Punjabi By Nature 2.0,011-41757544,1500.0," Italian, Continental, Desserts",4.7,Punjabi By Nature 2.0,4934,punjabi-by-nature-20-c803855a
,,,,"18, Block A, Inner Circle Connaught Place Below Oriental Bank Central Delhi 110001",Delhi,Connaught Place,28.633463,77.218119,"Wenger's Deli serves Fast Food items and desserts, particularly those of Italian origin. The economical menu enhances the appeal of the restaurant.",Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted]",30.0,"Burgers, Fries",Big Bang City,011-23328589,600.0,Fast Food,4.4,Big Bang City,4935,big-bang-city-e76444d4
,,,,"4-6, G-Block, Outer Circle Connaught Place Near Hotel Radisson Blu Marina Central Delhi 110001",Delhi,Connaught Place,28.633795,77.217833,Diggin is known for its unique flavors of Chinese cuisine and an attractive ambiance.,Casual Dining,"[Air Conditioning, WiFi, Home Delivery, Serves Alcohol, Parking Available, Credit Card Accepted]",94.0,"Hakka Noodles, Manchurian, Comfortable Seating, Family Friendly, Indo-Chinese Favorites",Diggin,011-23413456,1800.0,Chinese,4.5,Diggin,4936,diggin-b7560137
,,,,"12, A-Block, Inner Circle Connaught Place Near Rajiv Chowk Metro Exit Gate No 8 Central Delhi 110001",Delhi,Connaught Place,28.632871,77.217992,,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",18.0,"Burgers, Fries",Mughlai Junction,011-41516307,600.0," American, Fast Food, Burger",4.2,Mughlai Junction,4937,mughlai-junction-581c2d00
,,,,"3, D-Block, Middle Circle Connaught Place Opposite Bharat Petrol Pump Central Delhi 110001",Delhi,Connaught Place,28.63408,77.220862,,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",28.0,"Butter Chicken, Dal Makhani, Authentic Indian Flavors",Cafe Coffee Day,011-23418028,600.0," North Indian, Mughlai",4.5,Cafe Coffee Day,4938,cafe-coffee-day-acb5d642
,,,,"B 12/1, Middle Circle, B Block Connaught Place Near Bank of Baroda Central Delhi 110001",Delhi,Connaught Place,28.634088,77.217909,"Starbucks is known for popularizing specialty coffee culture globally and offers premium coffee beverages, teas, pastries, and light meals.",Fast Food,"[Air Conditioning, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",4.0,"Pizza, Pasta, Hakka Noodles, Manchurian, Indo-Chinese Favorites",Starbucks,08420091600,1200.0," Italian, Chinese, Continental, Desserts, Bakery and Confectionary",4.5,Starbucks,4939,starbucks-23dc3677
,,,,P-23/90 Outer Circle Connaught Place Opposite Shivaji Stadium Central Delhi 110001,Delhi,Connaught Place,28.632795,77.216112,"Sandoz Restaurant was born in 1994-95 posthumously honoring Sando Pehelwan. He and his brother transformed a roadside dhaba into a multi-location food chain comprising restaurants, banquets, and takeaways. Traditional regional cuisine is served at this local chain.",Casual Dining,"[Air Conditioning, WiFi, Home Delivery, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",414.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Comfortable Seating",Chai Point,09555343434,1200.0," North Indian, Chinese",4.5,Chai Point,4940,chai-point-e484716f
,,,,"F-12-13, 2nd Floor Connaught Place Near Union Bank Of India Central Delhi 110001",Delhi,Connaught Place,28.631491,77.220759,,Bar/Lounge,"[Smoking Area, Air Conditioning, WiFi, Home Delivery, Serves Alcohol, Parking Available, Takeaway Available, Credit Card Accepted, Amex Accepted, Full Bar Available, TV/Screening, Digital Wallet Accepted]",122.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Chic Ambience",Surang Coffee Shop,011-41501508,1800.0," North Indian, Chinese, Mediterranean, Fast Food",3.8,Surang Coffee Shop,4941,surang-coffee-shop-a8ede6cc
,,,,"L-8, Outer Circle Connaught Place Opposite NDMC Market Central Delhi 110001",Delhi,Connaught Place,28.634363,77.222154,"Natural Ice Cream is a pioneer in making artisan ice creams using only fruits, dry fruits, chocolates, milk, and sugar. They offer fresh ice creams made from natural ingredients with no synthetic flavors or essences.",Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",20.0,Desserts Specialties,Pebble Street,08080801984,200.0," Desserts, Ice Cream",4.7,Pebble Street,4942,pebble-street-67d55e47
,,,,"Radisson Blu Marina, G-59, Block G Connaught Place Near State Bank Of India Central Delhi 110001",Delhi,Connaught Place,28.633924,77.217252,"""McDonald's is the world's largest fast-food restaurant chain, founded in 1940 by Richard and Maurice McDonald in California, USA. Known for its iconic golden arches, McDonald's serves over 69 million customers daily across 100+ countries. Famous for its Big Mac, French fries, and Happy Meals, McDonald's has become a significant player in the fast food industry.""",5 Star/Luxury,"[Air Conditioning, Elevator, Valet Available, Parking Available, Wheelchair Accessible, Credit Card Accepted, Digital Wallet Accepted]",2.0,Desserts Specialties,McDonald's,No_Contact,600.0," Desserts, Bakery and Confectionary",4.5,McDonald's,4943,mcdonalds-4c205e67
,,,,"Regal Cinema Complex, 17, Outer Circle Connaught Place Near Regal Cinema Central Delhi 110001",Delhi,Connaught Place,28.630481,77.217591,,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",7.0,"Burgers, Fries",Chai Point,011-66000666,500.0," Fast Food, Burger",4.0,Chai Point,4944,chai-point-1ca648a7
,,,,"P-2/90, Ground Floor, Outer Circle Connaught Place Opposite PVR Rivoli Central Delhi 110001",Delhi,Connaught Place,28.631541,77.216248,"""Biryani Paradise is a popular chain of restaurants serving some of the best Hyderabadi Biryanis. The food is characterized by its spicy indulgence and rich aroma, offering an amazing experience through its various ingredients and preparations. The menu features mouth-watering Biryanis, Kebabs, rolls, Korma, and Shwarma.""",Casual Dining,"[Air Conditioning, Home Delivery, Credit Card Accepted]",56.0,"Butter Chicken, Dal Makhani, Comfortable Seating, Family Friendly, Authentic Indian Flavors",Cafe Coffee Day,08468005769,1100.0," Biryani, North Indian",4.3,Cafe Coffee Day,4945,cafe-coffee-day-1173d1d6
,,,,"Ninex City Mart Mall, 23, 1st Floor Sohna Road Near Trade Tower Gurgaon 122018",Delhi,Sohna Road,28.631544,77.216246,"Bikkgane Biryani by Biryani Paradise serves renowned Hyderabadi Biryani and North Indian cuisines. The restaurant is celebrated for its exquisite Biryanis, showcasing a commitment to authentic flavors and culinary excellence.",Casual Dining,"[Air Conditioning, Home Delivery, Parking Available, Credit Card Accepted]",4.0,"Butter Chicken, Dal Makhani, Comfortable Seating, Family Friendly, Authentic Indian Flavors",Domino's Pizza,08468005769,800.0," Hyderabadi, North Indian, Biryani",4.3,Domino's Pizza,4946,dominos-pizza-1173d1d6
,,,,"N-1, Ground Floor, Middle Circle Connaught Place Near Canara Bank Central Delhi 110001",Delhi,Connaught Place,28.63128,77.221492,,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",1.0,"Butter Chicken, Dal Makhani, Authentic Indian Flavors",Starbucks,09815901019,1200.0," North Indian, Biryani",4.0,Starbucks,4947,starbucks-1f0550d2
,,,,"45-47, 1st Floor, Block B Connaught Place Near PVR Plaza Cinema Central Delhi 110001",Delhi,Connaught Place,28.634408,77.219497,,Club/Nightlife,"[Air Conditioning, Live Entertainment, Home Delivery, Serves Alcohol, Parking Available, Credit Card Accepted, Amex Accepted, TV/Screening, Digital Wallet Accepted]",15.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Great Deals",Attitude Kitchen & Bar,011-41528141,1600.0," North Indian, Chinese, Continental",4.4,Attitude Kitchen & Bar,4948,attitude-kitchen-bar-cd4333e3
,,,,"M-Block, 16, 1st Floor, Outer Circle Connaught Place Near Fire Station Central Delhi 110001",Delhi,Connaught Place,28.631223,77.222732,Chew is well-known for its specific Pan-Asian cooking techniques.,Bar/Lounge,"[Air Conditioning, Elevator, Serves Alcohol, Parking Available, Credit Card Accepted, Serves Wine, Full Bar Available, TV/Screening]",468.0,"Noodles, Stir Fry, Hakka Noodles, Manchurian, Great Deals",Cafe Coffee Day,011-41516164,2200.0," Asian, Chinese, Thai, Japanese, Oriental",4.2,Cafe Coffee Day,4949,cafe-coffee-day-4ad2cb04
,,,,"Hotel Alka, Ground Floor, P 16/90, Block P, Outer Circle Connaught Place Near Shivaji Stadium Terminal Central Delhi 110001",Delhi,Connaught Place,28.632404,77.216206,"Ssky Bar & Lounge offers a diverse menu specializing in North Indian and Mughlai cuisines, providing diners with a delectable twist on traditional flavors. The chefs are dedicated to creating an enjoyable dining experience, and there is also a special Fast Food section on the menu.",Breakfast/Brunch,"[Air Conditioning, WiFi, Valet Available, Serves Alcohol, Parking Available, Credit Card Accepted, Full Bar Available, TV/Screening]",4.0,"Butter Chicken, Dal Makhani, Comfortable Seating, Family Friendly, Authentic Indian Flavors",Ssky Bar & Lounge,011-23344328,2000.0," North Indian, Mughlai, Fast Food",4.3,Ssky Bar & Lounge,4950,ssky-bar-lounge-904833c6
,,,,"E-8, Ground Floor, Inner Circle Connaught Place Near Woodland Showroom Central Delhi 110001",Delhi,Connaught Place,28.632766,77.221492,,Breakfast/Brunch,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",25.0,"Burgers, Fries",Madras Coffee House,011-33558000,500.0," Fast Food, Burger, American",4.1,Madras Coffee House,4951,madras-coffee-house-57c62dea
,,,,"21, Ground & 1st Floor, A-Block, Inner Circle Connaught Place Behind Petrol Pump Central Delhi 110001",Delhi,Connaught Place,28.633678,77.217965,"Nik Baker's is known for its unique coffee offerings and fast food, making it a favorite among coffee enthusiasts.",Cafe,"[Air Conditioning, Elevator, WiFi, Home Delivery, Serves Alcohol, Parking Available, Takeaway Available, Credit Card Accepted, Full Bar Available, TV/Screening, Digital Wallet Accepted]",5.0,"Burgers, Fries",Nik Baker's,011-32213979,600.0," Coffee, Fast Food",4.2,Nik Baker's,4952,nik-bakers-8429f588
,,,,"25, B-Block, Inner Circle Connaught Place Near P P Jewelers Central Delhi 110001",Delhi,Connaught Place,28.633957,77.218868,"Zen serves delectable Chinese, Japanese, and Thai food paired with an extensive collection of drinks. Our trained chefs ensure that every dish is handpicked to provide a flavorful experience.",Casual Dining,"[Air Conditioning, Home Delivery, Serves Alcohol, Parking Available, Takeaway Available, Wheelchair Accessible, Credit Card Accepted, Full Bar Available, Digital Wallet Accepted]",186.0,"Hakka Noodles, Manchurian, Comfortable Seating, Family Friendly, Indo-Chinese Favorites",Cafe Coffee Day,011-23357444,1800.0," Chinese, Japanese, Thai, Seafood",4.2,Cafe Coffee Day,4953,cafe-coffee-day-2c6e3b47
,,,,"13/90, P-Block, Connaught Circus Connaught Place Near Prem Sagar Guest House Central Delhi 110001",Delhi,Connaught Place,28.632321,77.216268,,Breakfast/Brunch,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",103.0,"Dosa, Idli, Authentic Indian Flavors",Giani's,011-23745577,500.0,South Indian,4.2,Giani's,4954,gianis-74f6c615
,,,,"11, Block L, Outer Circle Connaught Place Near Bal Sahyog School Central Delhi 110001",Delhi,Connaught Place,28.634612,77.221856,"Cha Bar celebrates the comfort food of Punjab, highlighting its rich flavors and aromatic dishes. The premium menu features specialty cuisine that showcases the essence of Punjabi culinary traditions.",Restobar/Pub,,128.0,"Butter Chicken, Dal Makhani, Hakka Noodles, Manchurian, Comfortable Seating, Dal Makhni, Butter Chicken, Saag Meat",Cha Bar,011-23416259,1800.0," North Indian, Chinese, Mughlai",4.5,Cha Bar,4955,cha-bar-b50dcf63
,,,,A-25 Ground Floor Connaught Place Near Indian Oil Petrol Pump Central Delhi 110001,Delhi,Connaught Place,28.633718,77.217766,"Khan Chacha is a popular chain of quick service restaurants serving North Indian and Mughlai cuisines. The food is known for its spicy indulgence and rich aroma, with tandoori preparations offering an amazing experience. Their exclusive menu features mouth-watering tandoori items including Kebabs, rolls, Korma, Biryani, and Shwarma.",Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",2.0,"Burgers, Fries",The Big Chill,08130396699,600.0," Fast Food, Burger",4.0,The Big Chill,4956,the-big-chill-32ae80c0
,,,,"M-Block, 42, Ground Floor, Outer Circle Connaught Place Opposite Shanker Market Central Delhi 110001",Delhi,Connaught Place,28.633138,77.222732,,Fast Food,"[Air Conditioning, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",22.0,"Pizza, Pasta",Wenger's Deli,011-46564906,700.0," Pizza, Italian",4.3,Wenger's Deli,4957,wengers-deli-8bba637c
,,,,"Hotel Alka, P-16/90, Outer Circle Connaught Place Near Shivaji Stadium Terminal Central Delhi 110001",Delhi,Connaught Place,28.632469,77.216121,,Casual Dining,"[Air Conditioning, Valet Available, Home Delivery, Parking Available, Takeaway Available, Credit Card Accepted, Digital Wallet Accepted]",75.0,"Butter Chicken, Dal Makhani, Comfortable Seating, Family Friendly, Authentic Indian Flavors",China Garden,011-23344000,1800.0,North Indian,4.2,China Garden,4958,china-garden-ecc1ea75
,,,,"Antriksh Bhawan, 22, Kasturba Gandhi Marg Connaught Place Near State Bank of Mysore Central Delhi 110001",Delhi,Connaught Place,28.628903,77.223049,"Parikrama offers a unique dining experience with a handcrafted menu featuring North Indian and Chinese cuisine, complemented by a well-stocked bar.",Fine Dining,"[Air Conditioning, Serves Alcohol, Parking Available, Credit Card Accepted, Full Bar Available]",625.0,"Butter Chicken, Dal Makhani, Variety of Dishes, Global Flavors, Elegant Ambience",KFC,011-23721616,3200.0," North Indian, Multi-Cuisine, Chinese, Continental, Mediterranean, Asian, Fast Food",4.4,KFC,4959,kfc-b58fb2d8
,,,,"1, Jai Singh Marg, Hanuman Road Area Connaught Place Near Bangla Sahib Gurdwara Central Delhi 110001",Delhi,Connaught Place,28.627863,77.213773,"Khan Chacha was founded in 1972 by Haji Banda Hasan in Khan Market, starting as a small stall selling tikka roomali rolls. The restaurant gained fame for its signature chicken tikka roomali rolls, mutton seekh kebab rolls, and kakori kebabs. Khan Chacha remains an iconic brand representing Delhi's street food culture and celebrity dining heritage.",Casual Dining,"[Quick Service, Takeaway Available, Student-Friendly Pricing, Credit Card Accepted, Casual Seating]",1.0,"Butter Chicken, Dal Makhani, Steaks, Grilled Items, Comfortable Seating, Celebrity Dining Heritage, Traditional Mughlai Ambiance, Student-Friendly Pricing, Open Kitchen, Electronic Order Display, Casual Seating, Famous Roll Counter",Khan Chacha,011-43644000,800.0," North Indian, Continental",5.0,Khan Chacha,4960,khan-chacha-c5301a82
